,datetime,expt_num,type,value
264,2023-06-24,0,pred_leaf_count_median,210.0
265,2023-06-24,0,pred_flower_count_median,20.0
266,2023-06-24,0,pred_fruit_count_median,3.0
267,2023-06-25,0,pred_leaf_count_median,214.0
268,2023-06-25,0,pred_flower_count_median,20.0
269,2023-06-25,0,pred_fruit_count_median,3.0
270,2023-06-26,0,pred_leaf_count_median,220.0
271,2023-06-26,0,pred_flower_count_median,22.0
272,2023-06-26,0,pred_fruit_count_median,4.0
273,2023-06-27,0,pred_leaf_count_median,215.0
274,2023-06-27,0,pred_flower_count_median,22.5
275,2023-06-27,0,pred_fruit_count_median,4.0
276,2023-06-28,0,pred_leaf_count_median,210.5
277,2023-06-28,0,pred_flower_count_median,17.0
278,2023-06-28,0,pred_fruit_count_median,3.0
279,2023-06-29,0,pred_leaf_count_median,220.5
280,2023-06-29,0,pred_flower_count_median,16.0
281,2023-06-29,0,pred_fruit_count_median,3.0
282,2023-06-30,0,pred_leaf_count_median,199.0
283,2023-06-30,0,pred_flower_count_median,13.0
284,2023-06-30,0,pred_fruit_count_median,3.0
285,2023-07-01,0,pred_leaf_count_median,190.0
286,2023-07-01,0,pred_flower_count_median,7.0
287,2023-07-01,0,pred_fruit_count_median,3.5
288,2023-07-02,0,pred_leaf_count_median,194.0
289,2023-07-02,0,pred_flower_count_median,8.0
290,2023-07-02,0,pred_fruit_count_median,4.0
291,2023-07-03,0,pred_leaf_count_median,194.0
292,2023-07-03,0,pred_flower_count_median,7.0
293,2023-07-03,0,pred_fruit_count_median,5.0
294,2023-07-04,0,pred_leaf_count_median,189.0
295,2023-07-04,0,pred_flower_count_median,6.5
296,2023-07-04,0,pred_fruit_count_median,4.5
297,2023-07-05,0,pred_leaf_count_median,187.5
298,2023-07-05,0,pred_flower_count_median,7.0
299,2023-07-05,0,pred_fruit_count_median,5.5
